@RELATION dn2b_-f2

@ATTRIBUTE f1 REAL
@ATTRIBUTE f3 REAL
@ATTRIBUTE f4 REAL
@ATTRIBUTE f5 REAL
@ATTRIBUTE y {0,1}

@DATA
-0.063638295,9.888907106,0,1,0
0.794176343,8.890487503,1,6,1
0.437176422,7.208294735,0,5,1
0.523018397,10.07470691,1,6,1
0.170361398,11.84792655,1,3,1
0.332527518,12.65227705,1,0,1
-0.187374373,9.165313274,0,4,0
0.00084256,10.0051406,0,5,0
-0.556052206,6.847564242,0,6,0
-0.280584519,9.93722501,0,0,0
-0.27770974,6.313574839,1,4,1
0.054382057,10.85094697,1,4,1
-0.7522611,8.743322483,1,3,0
-0.503484754,8.797113844,1,5,1
-0.0653262,11.6764666,1,3,1
0.375038054,10.34440321,1,3,1
-0.870702184,10.6236066,1,5,1
-0.756968421,9.919526564,1,2,0
-0.717074905,8.582536122,1,3,0
-0.977036715,8.807818743,1,0,0
-0.059934079,11.53736136,1,6,1
-0.860616741,8.615639477,0,3,0
-0.143079867,8.927346822,0,6,0
-0.86279813,11.95383218,1,3,1
-0.356112409,10.7996565,0,3,0
-0.995504805,9.624098093,1,5,1
0.523725319,6.695434889,1,6,1
-0.158951382,11.64536104,1,3,1
0.621410539,6.450772744,1,4,1
-0.844918288,11.68647097,1,1,1
0.069152659,7.639172833,0,0,0
0.083030169,10.90266294,1,0,0
0.545081737,10.33012482,1,1,1
-0.996509351,9.96937494,1,6,1
0.950617879,11.65715974,0,0,1
-0.752485846,12.29974477,0,4,0
0.592678122,11.60763094,1,4,1
-0.049813995,8.102771631,1,0,0
0.59634339,7.240270355,1,0,1
-0.289379255,7.962550352,1,1,0
-0.081899412,11.67449366,1,3,1
0.526352788,8.593903174,0,6,1
-0.690158087,6.71588774,1,0,0
-0.654505224,9.089570061,1,0,0
0.774105467,9.250490159,0,0,1
0.272728273,11.72572277,1,6,1
-0.804869108,9.158317824,0,1,0
-0.157730703,9.198043134,0,1,0
0.069393562,7.074456086,1,3,1
0.549719193,7.155984964,1,5,1
0.234503651,11.57439025,0,4,0
-0.196409139,9.179082512,0,2,0
-0.152033755,9.127949163,0,4,0
-0.178492462,12.56294177,0,5,0
-0.041879169,9.367352586,0,1,0
0.250222627,12.40484741,0,6,1
0.156923054,12.53705694,1,0,0
0.895741471,9.432866258,1,5,1
-0.146972017,8.721794727,1,1,0
0.988127124,9.489265881,0,0,1
-0.36031112,9.402910154,0,1,0
0.55301714,8.928124053,0,3,1
0.685293553,8.416527251,0,6,1
0.626440671,9.753677856,0,1,1
-0.118203838,10.23566408,1,2,1
0.729430289,7.785107356,0,1,1
0.182143688,8.790179474,0,2,1
0.299650548,9.863786581,1,3,1
-0.078315746,10.37402576,0,5,0
-0.554575348,10.25871847,1,1,0
-0.236114031,8.691942518,0,1,0
-0.592991754,13.72651669,1,6,1
0.327122175,9.978803255,0,2,0
-0.535815443,10.21075626,1,1,0
-0.923384142,9.877897491,0,6,0
-0.527422905,9.03926535,0,2,0
0.183067786,10.23441939,1,6,1
0.136945933,9.157128879,0,0,0
-0.668244498,10.76412442,1,0,0
-0.266080731,5.616563925,1,1,0
-0.390331256,12.08827056,0,3,0
0.389206776,11.14486207,0,2,1
0.396016408,9.673512088,1,3,1
0.750857257,6.807689289,1,4,1
0.035712763,9.129628957,0,6,0
-0.340422967,6.748686016,1,6,1
-0.97014197,10.47089078,1,5,1
-0.51174742,10.89388077,1,2,1
-0.102114312,10.48173906,0,6,0
0.346530466,13.31593654,0,2,1
-0.46640912,9.534910226,0,0,0
0.176305011,6.344400399,1,3,1
-0.036778767,10.37816425,1,6,1
0.994455976,11.93019398,1,5,1
0.775581844,8.386952104,1,6,1
0.842635223,11.07926407,1,1,1
0.368161517,12.94553556,0,6,1
-0.929786369,10.35147814,1,5,1
-0.641951974,9.237226416,0,0,0
-0.415550182,11.78186256,1,2,1
0.772972811,9.696315445,0,1,1
-0.617037408,5.628451556,1,6,1
0.939885451,6.734452938,0,0,1
-0.724658161,9.052521609,0,2,0
0.799658955,7.51746781,0,3,1
0.053777145,8.835888955,1,1,1
-0.426883184,9.491126922,0,0,0
0.157615641,11.16986496,1,6,1
0.180740211,10.03811922,0,1,1
0.792723046,10.60500481,0,6,1
-0.309674429,10.49800485,1,6,1
-0.562848229,9.229834315,1,1,0
-0.782151871,12.2397499,1,5,1
0.761060157,9.942356926,1,3,1
-0.805501067,13.83148247,0,1,0
0.275654365,10.72886822,0,2,1
-0.149429924,5.605011534,1,4,1
0.780797488,11.37584249,1,1,1
-0.939274071,11.32875748,1,3,1
0.543919376,10.61988452,0,6,1
-0.759038367,13.77433346,0,6,0
-0.939617073,12.01557842,0,0,1
0.894291817,7.884290665,0,1,1
0.819079022,11.38273995,0,1,1
0.449891323,12.62765118,1,5,1
-0.685331118,10.72431659,0,2,0
0.970935728,9.327470243,1,2,1
-0.977557825,9.832065319,0,6,0
-0.690134142,11.58561414,1,5,1
0.844998245,10.23246999,1,4,1
0.346418467,8.656961036,0,2,1
0.857692326,6.620243612,1,1,1
0.000196998,10.86584916,0,2,0
0.210177325,7.640670205,0,0,0
0.096685797,9.232145488,1,2,1
-0.467135297,9.768321914,0,2,0
0.304291677,4.290298634,1,5,1
-0.629476705,8.903340227,0,0,0
-0.868804938,10.47466273,1,3,0
-0.6971161,8.846400148,0,2,0
-0.434902057,12.68702122,1,3,1
0.801881451,7.45431109,0,4,1
0.375646102,8.394607768,0,0,1
-0.585801438,8.045578129,1,6,1
0.961208666,9.84798304,1,2,1
0.987235891,9.849949499,0,3,1
-0.461662586,10.78353592,0,3,0
-0.241543698,6.765238145,1,0,0
-0.458284519,8.911180945,0,4,0
0.787247506,9.884901502,0,4,1
0.775961498,9.211055752,1,0,1
0.909741602,9.391338507,0,0,1
-0.951939651,12.22817942,1,2,1
-0.440234194,9.199242448,1,0,0
-0.799639331,10.76773293,1,2,1
-0.689253503,7.211739149,0,4,0
-0.555615717,11.81945952,1,1,0
0.115911873,10.0711939,0,4,0
-0.984343035,10.21050161,1,4,0
-0.036595462,11.89465472,1,6,1
0.384086794,11.28231907,1,4,1
-0.531995968,7.540775523,0,0,0
0.178661232,11.20073146,1,2,1
-0.677940631,10.68845335,0,0,0
0.586194619,9.133969197,1,6,1
0.326738188,8.868331273,0,0,1
0.637018786,8.189652075,0,6,1
-0.046090898,10.523304,0,6,0
-0.217154631,8.174110957,0,4,0
0.72134598,9.550038974,0,5,1
0.739573375,10.62044032,1,0,1
0.782142288,7.184921369,1,5,1
0.920493278,14.35990545,0,2,1
0.776224598,12.0049838,1,0,1
-0.372283267,10.61293778,1,3,1
0.46418657,10.79983877,0,1,1
-0.517214778,9.008575688,0,0,0
-0.340756678,9.068646663,0,2,0
0.104450591,10.86818834,0,2,0
0.646480087,9.680548439,0,4,1
-0.12376919,5.947300266,1,5,1
0.566623369,7.807101086,1,4,1
0.733684114,10.87989234,0,4,1
-0.423987555,10.59815468,0,2,0
0.392794888,9.498442499,0,2,1
-0.066125624,11.62985217,1,3,1
0.484181459,8.438500522,0,3,1
0.03511555,10.25280327,0,6,0
0.580504266,7.617108167,1,2,1
-0.315945818,7.392616655,0,0,0
-0.192924308,8.689140677,1,3,1
-0.303046044,8.330189708,1,1,0
-0.713735043,12.04689854,0,5,0
-0.536342432,8.925888917,0,5,0
-0.786017923,10.21892978,1,0,0
0.552694733,6.200312335,0,1,1
-0.894907808,11.91731557,1,0,0
-0.841701774,9.470263298,0,4,0
0.037759835,10.37890455,0,5,0
0.595800389,4.452701948,0,6,1
0.251541118,11.18014567,0,3,1
-0.688491348,9.986405421,1,4,1
0.65649865,10.37760559,0,1,1
0.967346267,10.85201797,1,2,1
0.698233119,9.647871598,0,5,1
0.512010923,9.800461588,1,0,1
0.726315259,11.77440381,1,2,1
-0.987662196,9.614687169,0,0,0
0.505680762,9.830215769,0,1,1
0.647308118,8.887790513,1,0,1
0.873527583,9.582579711,1,4,1
0.519682766,9.826368798,0,1,1
-0.92834899,8.044185137,1,2,0
-0.811334916,9.212652838,1,4,1
-0.441918688,9.404983462,1,3,1
-0.664126633,8.310071636,1,2,0
-0.767284751,13.68089524,0,4,0
-0.399964913,12.36890809,1,2,0
-0.532865238,7.323446722,0,3,0
0.359610218,11.85155444,0,5,1
0.024217816,10.93901795,0,0,0
-0.079921989,8.088922214,0,0,0
-0.458891606,12.41393105,1,3,1
-0.015941674,10.68385551,0,3,0
0.344486956,15.46594649,0,1,1
0.462955538,14.32706465,1,2,1
0.109264869,9.335469773,1,0,0
-0.563177073,10.19335,1,6,1
0.202613075,11.66259984,1,5,1
-0.056658522,8.642999121,1,4,1
-0.292917735,11.30342383,0,2,0
-0.123189558,9.718112448,1,6,1
0.170649556,11.66952301,0,6,0
-0.041878327,15.18485647,1,1,0
0.583655019,11.85327498,1,1,1
-0.143229794,15.7921073,1,6,1
-0.379982327,11.5144352,1,3,1
-0.851608453,11.89861299,0,0,0
-0.300995584,9.872124526,0,0,0
0.508692596,11.52894643,1,1,1
-0.878462215,6.718237107,0,0,0
-0.029011981,12.36711767,0,0,0
0.770606516,11.69524868,1,0,1
-0.288026704,10.21848467,0,3,0
0.955650964,9.766391993,1,1,1
0.403304437,11.41044499,0,6,1
-0.396711601,10.7987477,0,6,0
0.813652512,9.609535298,0,0,1
0.540099205,10.59248667,0,2,1
-0.15789248,12.73574917,1,6,1
0.445398517,9.216211021,0,4,1
-0.448900338,7.65273837,0,1,0
0.473799384,14.33928578,1,5,1
0.810278106,7.214081578,0,5,1
-0.759086946,9.520857277,0,4,0
-0.824986656,11.1119728,1,1,0
-0.198651922,10.47471828,0,6,0
0.72973758,5.476649521,1,3,1
-0.621061482,10.84635629,0,4,0
-0.746369305,7.351239963,0,5,0
0.263066605,10.50845781,1,1,1
-0.803105325,10.34886534,0,1,0
0.856206716,6.609630447,1,5,1
0.990974858,11.98839445,1,3,1
-0.424529905,9.240466379,1,1,0
-0.076643627,13.15117995,0,3,0
-0.675547031,7.186023807,0,0,0
0.415110017,9.453432835,1,4,1
-0.768875191,9.307088547,1,2,0
-0.300425053,8.855047267,0,0,0
-0.077672116,9.764284194,0,0,0
0.450838225,9.445897517,0,4,1
0.200663077,10.38761524,1,4,1
-0.700883848,8.335381437,1,2,0
-0.840743057,9.056003801,0,6,0
-0.264191974,9.567078689,0,2,0
0.950759182,11.50147334,1,5,1
0.143551365,8.670974606,0,2,0
0.837069875,8.454916111,1,0,1
-0.271970988,11.60989993,0,6,0
0.245724524,11.78456721,0,6,1
-0.315726552,11.32755943,1,2,1
0.084393632,11.25894835,0,2,0
-0.897620623,13.08168984,0,5,0
-0.624118041,8.622474788,1,1,0
-0.904970761,8.160503565,0,5,0
-0.049567114,13.68618658,0,0,0
0.978564092,9.075930932,0,4,1
0.49469644,11.23107055,0,4,1
0.769480909,10.98779599,1,1,1
0.91088092,9.694424167,0,1,1
-0.472999154,10.513508,0,2,0
0.772143284,9.871286475,0,3,1
0.856703564,8.980260371,0,3,1
0.239311571,7.460821329,1,4,1
-0.442497082,10.38018537,1,5,1
-0.959724468,13.09755934,1,0,0
0.338494897,12.55397392,0,4,1
-0.210813568,8.440166174,1,3,1
0.221728662,11.55010844,1,0,1
0.490400618,10.14898693,0,1,1
0.747301517,7.137615841,1,4,1
-0.372153103,8.409012445,1,0,0
-0.767197661,13.32925612,0,3,0
-0.014007091,8.303060079,0,0,0
-0.512156078,13.14970581,1,2,1
-0.959444863,12.40578684,1,1,1
-0.650238083,9.257195079,1,5,1
0.980646579,10.46331599,1,5,1
0.627534709,9.95096142,0,0,1
0.235458625,11.21791828,1,0,0
-0.692920682,10.87318023,1,5,1
0.420963367,8.636261377,1,6,1
0.229986944,11.62360532,0,6,1
-0.169873841,9.448865914,1,6,1
0.620949446,5.976029293,0,1,1
0.677031368,11.66073109,1,4,1
-0.591776731,8.878986754,0,5,0
0.019932115,8.996327123,1,2,1
-0.740423344,12.02328837,0,2,0
0.279715944,10.43052222,1,6,1
0.950886836,13.30774153,1,5,1
-0.093232456,6.584339995,0,6,0
0.046575201,9.67666913,0,2,0
0.783995057,9.26948186,1,0,1
-0.255317628,12.85136104,0,1,0
0.801202292,11.04883824,0,3,1
0.058483287,8.309297913,0,0,0
-0.229531961,13.19780604,1,5,1
-0.084502803,12.1788509,0,1,0
-0.901345381,11.10713266,0,2,0
-0.179353207,9.905980693,1,6,1
-0.650030013,6.346669391,0,0,0
0.350088007,9.686745537,1,0,1
-0.260773362,14.14464511,0,2,0
0.020300676,10.28701436,0,6,0
-0.863148362,14.17088923,1,4,1
-0.179843943,8.408321825,0,4,0
-0.328595959,12.40769488,1,4,1
-0.172369459,9.086794361,1,4,1
-0.0710825,13.63942273,0,0,0
0.857734908,8.935544561,0,1,1
-0.511696939,9.654344119,1,1,0
-0.309816155,8.613651034,0,5,0
0.013610859,8.862802149,1,3,1
0.123826343,11.90838598,1,3,1
0.756962598,14.06312774,1,3,1
-0.788384174,11.25977491,0,1,0
0.008681281,9.611722039,1,5,1
0.590150373,11.80368643,1,1,1
0.853806804,12.53839369,1,1,1
-0.173655424,8.251793752,0,5,0
0.627210622,10.53926247,1,6,1
0.272016981,12.30930782,1,1,1
-0.294108925,9.061420021,0,3,0
0.304642335,9.81343653,0,4,1
0.327043337,8.803008736,0,6,1
-0.374867551,11.74189877,0,1,0
0.842293492,7.566066061,0,1,1
-0.180232776,8.36652051,1,6,1
-0.367888543,11.35881543,1,2,1
-0.045023222,10.61061645,0,5,0
0.269370014,7.819785561,1,2,1
-0.67332739,9.300994026,1,1,0
-0.44557956,9.946120593,1,5,1
0.592152786,6.559694036,0,0,1
0.428418811,12.2049157,1,2,1
-0.245018,11.41830014,1,2,1
-0.809721393,8.9435964,0,0,0
0.166856673,10.88896088,1,0,1
-0.551024661,12.61309074,0,2,0
0.300424025,10.52225353,0,2,1
0.374619578,12.80127442,1,5,1
0.258170847,10.96839351,0,1,1
-0.883029484,9.87255846,1,6,1
-0.982936374,15.76917372,0,3,0
-0.579986209,10.95192095,1,5,1
0.891637874,12.22682217,1,5,1
0.644932763,9.798097309,1,1,1
-0.246875575,9.158178227,0,3,0
-0.00742785,11.35801835,1,6,1
0.839785126,10.27766756,0,3,1
-0.592552312,13.29783266,1,4,1
-0.110574827,10.33995498,1,5,1
-0.347748536,10.78525647,1,4,1
-0.011623448,10.52618441,1,2,1
0.22649903,7.501041643,0,0,0
0.558691516,12.59305437,0,4,1
-0.179615437,9.910962155,0,0,0
-0.728747432,10.53417561,1,6,1
-0.373357081,8.24412028,1,4,1
-0.08504675,8.849899429,1,5,1
-0.050002902,10.38855595,1,5,1
0.541885969,10.84627123,1,0,1
0.847825856,10.43772546,0,0,1
0.325664087,9.82490241,0,6,1
0.368465281,11.09440338,1,2,1
-0.742728039,13.23129933,0,5,0
0.190044931,10.62407345,1,6,1
-0.037430331,12.41438517,1,2,1
0.720059431,10.72653055,1,0,1
0.209649341,12.09857337,0,5,1
-0.74232275,8.616428213,0,5,0
0.089583839,10.53981499,0,5,0
0.131323773,13.17475142,0,3,0
-0.791253536,8.655336314,1,1,0
0.592627715,10.5041776,0,3,1
-0.275460674,10.15936324,0,4,0
0.787434905,9.580833222,0,4,1
0.945892165,11.73840258,1,1,1
0.553271504,8.819207198,0,3,1
0.995270455,6.546684452,0,0,1
-0.290629024,7.701932863,1,3,1
0.08287735,8.378803716,1,4,1
-0.517961515,12.92504158,1,2,1
0.658665233,7.042293274,0,4,1
0.925225979,13.85289793,1,4,1
-0.887192745,13.0358208,0,4,0
-0.395858063,9.041020326,0,4,0
-0.207420151,7.969660348,0,3,0
0.785900809,12.72174222,1,6,1
-0.390841574,12.16522564,0,1,0
-0.320568461,7.288659216,1,5,1
0.701570463,8.884932527,1,4,1
-0.093961252,11.44929255,1,3,1
0.93857644,12.44400385,0,3,1
0.558504718,11.43444474,1,0,1
0.942594188,7.366983976,1,5,1
0.921095976,9.960364398,1,1,1
0.287046814,9.178221412,1,5,1
0.963105517,10.41976307,0,5,1
-0.007482166,10.6577172,1,4,1
-0.82510448,10.27959171,0,2,0
0.966906422,9.851676082,1,5,1
0.14372924,14.32778318,1,3,1
0.720223941,10.12852424,1,1,1
-0.912139977,11.86750609,0,4,0
0.488809494,8.551307177,0,1,1
0.713292127,8.286144261,1,0,1
-0.361757928,12.24601754,0,2,0
0.054855348,9.973229467,1,4,1
-0.954082658,7.874819262,0,1,0
0.498667161,11.00575477,0,0,1
0.910670831,12.47774478,1,5,1
-0.837641612,8.768878615,0,5,0
0.849665145,10.56938398,1,5,1
-0.624314731,7.936894293,0,2,0
0.420988759,8.939720756,0,6,1
0.528280835,11.24959613,0,1,1
-0.600831764,11.35755536,0,3,0
-0.819277657,11.67984975,0,3,0
-0.357633108,10.43348554,1,4,1
-0.579731625,10.29248666,1,3,1
0.652708465,10.15232211,0,1,1
-0.559649881,9.914189614,1,0,0
0.348291096,11.28192398,1,4,1
0.054116577,11.62109002,1,3,1
0.017470838,10.27937581,1,6,1
-0.207444307,10.85068488,0,0,0
0.489242712,7.568492436,0,4,1
-0.820954968,7.8740087,0,2,0
0.67150882,7.380762596,1,4,1
-0.53777345,12.01278075,1,5,1
0.741508492,13.41588237,0,5,1
-0.978155621,9.227982129,1,5,1
0.221907556,9.522816149,0,2,1
-0.247501416,11.81829378,1,2,1
0.168082302,7.695599983,0,5,0
0.035981357,6.896086783,0,3,0
0.504363977,11.1577344,0,6,1
0.615319599,12.10248199,0,6,1
0.863432042,12.37894957,1,5,1
-0.322185935,8.951421906,0,0,0
-0.388975197,13.88438114,1,4,1
0.019173412,9.205748092,0,5,0
-0.422575614,6.54262482,1,5,1
-0.013219526,10.37867361,1,5,1
0.242953424,11.4807869,0,4,1
-0.200682551,11.02768264,1,6,1
0.946055032,11.13994655,1,3,1
0.791429826,10.70807418,0,1,1
-0.670667353,10.87201504,1,6,1
0.549771726,11.24415512,1,4,1
-0.417038597,11.28099831,0,1,0
-0.959514606,7.741304057,0,1,0
0.853050231,10.12253268,1,2,1
0.083382369,10.14733708,0,1,1
0.843560812,9.695005784,0,0,1
0.284422914,13.97120368,0,1,1
-0.092360507,7.789341966,1,5,1
0.187570649,13.01099272,1,2,1
0.638537712,14.63664972,1,3,1
0.223273167,9.847354448,0,3,0
0.27625784,11.50522598,0,6,1
0.799006625,11.27544002,1,1,1
0.518594562,6.32079876,1,5,1
0.811963315,11.29512868,0,2,1
0.183405267,8.0631573,0,5,1
0.210380247,5.10437893,1,6,1
-0.245348943,9.389421405,0,6,0
-0.522965261,9.662439812,1,4,1
-0.593797489,7.770983242,0,4,0
0.252507936,9.633042331,1,6,1
0.894923952,9.733107576,0,6,1
-0.051056106,7.275405255,0,3,0
-0.763853491,8.1138151,0,4,0
0.648946779,11.54217229,0,2,1
0.968896285,10.66863632,0,4,1
-0.306225829,14.53781344,1,6,1
0.979103927,8.048569202,1,4,1
0.004421203,7.059945051,0,6,0
-0.830872464,9.641587705,0,2,0
0.358096911,12.17570515,1,4,1
0.913298242,13.52211085,1,4,1
0.593125481,10.75769338,1,6,1
0.37862219,8.064500246,0,6,1
-0.218277572,8.793564491,0,6,0
0.583006823,9.110043147,0,4,1
-0.177764112,13.62446353,1,6,1
0.789890001,7.916755772,1,3,1
0.270989933,10.90317838,1,6,1
0.263922339,9.17569836,0,0,1
0.045931031,11.79217048,1,4,1
-0.920089354,5.564216559,0,5,0
-0.240101029,12.26958916,1,6,1
0.096115949,10.94615381,1,2,1
-0.5117853,7.108871292,0,4,0
0.099883755,11.44397615,0,1,1
0.16796869,8.292820567,1,4,1
0.895799235,12.85782349,0,0,1
0.359140361,12.56718444,0,0,1
-0.663498086,7.865437775,1,6,1
-0.548712716,11.99398881,0,2,0
-0.36675457,12.45180247,1,0,0
0.27038357,11.67124522,0,6,0
0.638654377,12.45767177,0,4,1
0.248559608,13.4200574,0,6,1
0.465569418,12.2607788,0,2,1
-0.937527155,10.63527462,0,5,1
-0.761930636,10.73774061,1,6,1
-0.930672991,12.16175392,1,6,1
-0.2603169,7.158123644,1,4,1
-0.788684601,7.680125878,0,6,0
-0.642034758,9.251886492,1,5,1
-0.006073387,12.73394345,0,1,0
0.948130621,9.867462523,1,0,1
0.561280021,10.34888217,1,3,1
0.225964631,13.52588123,1,6,1
0.507752856,7.735491219,0,2,1
-0.922486065,9.198874858,0,4,0
-0.843943796,10.61620976,1,3,1
0.35728858,7.852940568,0,3,1
-0.648464293,10.74804972,1,4,1
0.891473348,15.19573142,0,6,1
0.385972788,9.572478193,0,0,1
-0.660386162,11.56545638,1,1,0
-0.524392608,11.66735872,1,2,0
-0.917110534,7.35638047,1,3,0
0.685509213,14.89231508,1,4,1
-0.673166036,15.8059319,1,0,0
-0.53604828,9.365978219,1,2,0
-0.766423555,9.405538892,0,0,0
-0.455389967,11.44121343,0,4,0
0.898884777,9.55786933,0,3,1
0.176119955,11.39592344,1,3,1
0.703517682,8.366967416,1,5,1
-0.377449429,13.93652203,1,0,0
-0.862973961,11.86163234,1,4,1
0.303607204,10.32037771,0,3,1
0.25441704,9.380881326,1,4,1
0.618488748,8.216715607,1,6,1
-0.094172565,9.856181777,1,3,1
0.985457287,11.88045242,0,5,1
-0.57400792,6.631077416,0,5,0
-0.259579944,11.67702526,1,3,1
0.236628738,8.567161036,1,2,1
0.937857471,11.39988334,1,5,1
-0.541347281,11.05580843,0,2,0
0.555472758,11.85841591,0,2,1
-0.254212168,8.57450639,0,3,0
-0.184560947,6.621810596,0,3,0
-0.410556092,8.324765024,0,3,0
-0.528641342,9.026790441,1,5,1
-0.469899461,9.524335913,0,4,0
0.735416306,8.582718579,0,2,1
-0.723501861,11.37444216,0,4,0
-0.173933677,13.29551078,1,0,0
0.349356321,6.822216861,1,6,1
0.25142786,15.06717255,0,6,0
0.614341071,8.878304385,1,4,1
0.615150796,12.03708164,0,0,1
-0.378970371,12.72100027,0,4,0
-0.604842012,8.34130948,1,4,1
0.764627483,11.57508611,0,6,1
-0.548324623,14.24258032,0,6,0
0.2042926,13.32010467,0,0,0
-0.196091245,12.01956607,0,1,0
-0.58734904,6.779153574,1,5,1
-0.030030617,14.63074309,1,2,1
-0.947829437,9.255802871,0,4,0
0.237353641,9.179813346,1,3,1
-0.970402321,12.21478987,0,5,1
0.552933569,13.29019173,0,3,1
0.135883745,11.17315203,1,1,1
-0.64515872,11.77337672,0,6,0
-0.582373828,10.22929441,1,0,0
0.584612166,13.53621948,1,3,1
-0.458054093,9.835178542,1,4,1
0.954969622,11.77070432,0,4,1
0.349968363,9.140178074,1,1,1
0.484171548,8.320807652,0,3,1
0.306887461,13.84526331,1,5,1
0.358309164,8.955586232,1,0,1
-0.69165376,9.156238599,0,6,0
-0.63625628,8.118744394,1,2,0
0.719577201,10.69507496,1,4,1
0.87653584,9.540526151,0,5,1
0.587111931,13.59158126,0,0,1
0.515592042,9.922604264,1,0,1
0.294694775,10.61292427,0,4,1
-0.057781025,10.81885533,0,6,0
0.257924993,12.77466231,0,3,0
0.186168219,12.02252418,0,4,0
0.655876657,12.60933695,1,5,1
0.936575654,14.79776098,0,5,1
-0.040850195,10.72637187,0,4,0
0.018271328,11.26620234,1,3,1
-0.866940339,8.342786212,1,0,0
0.183479946,12.56654741,0,0,1
-0.107945144,14.09047123,0,6,0
0.141521666,12.31629933,1,1,1
-0.114693279,13.78879237,1,3,1
0.501427725,15.53071037,0,3,1
0.089258757,9.917416357,0,5,0
0.72936963,12.37008939,1,2,1
-0.807355599,13.4066366,1,6,1
0.46032097,13.02735112,0,1,1
0.143138234,10.82489304,1,3,1
-0.795897222,11.38237676,0,0,0
-0.615987682,10.51083569,0,2,0
0.592412802,13.64029967,0,2,1
0.499195486,13.21685478,0,3,1
0.791994335,10.75042257,1,3,1
-0.221988346,9.930745719,0,3,0
0.25960067,10.16969271,0,2,1
-0.114383123,10.01997081,0,2,0
0.92301697,12.47644575,0,4,1
0.186619034,11.53744738,1,4,1
-0.428480336,13.70123189,0,6,0
0.146636811,12.21482106,0,1,1
0.567290287,13.05565001,1,1,1
0.146752716,13.21461908,1,2,1
0.23334842,6.848501691,0,1,1
-0.04776529,12.19609275,1,0,0
0.135576342,9.325058845,0,0,0
0.132330976,13.65639757,1,0,0
-0.461863486,13.43676782,0,1,0
0.758159249,15.15312899,1,5,1
-0.830188218,13.25521914,1,5,1
0.609400367,10.12028799,0,5,1
0.686431713,12.76283901,1,1,1
0.413467086,10.65871941,0,6,1
-0.20915934,8.435251618,0,1,0
-0.366959143,11.58720535,0,2,0
-0.679408493,12.67000201,1,2,1
-0.744352934,7.898819495,1,5,1
-0.308851808,10.77683911,0,1,0
-0.676786853,11.67395578,1,5,1
-0.922691821,10.09331776,1,2,0
0.45325025,10.20282941,0,4,1
0.482129753,7.090691661,1,4,1
0.781400579,9.938566376,0,5,1
0.356747825,13.83000344,0,3,1
0.618164531,15.67350172,1,0,1
0.79621691,13.52186474,0,4,1
0.838167003,15.73368322,1,5,1
0.895403738,13.53029402,0,1,1
-0.732651551,8.54599723,1,1,0
0.329867822,16.95794886,0,1,1
0.541217489,14.53407758,0,4,1
0.579735529,9.483672885,1,5,1
-0.810218078,7.824797582,1,5,1
0.264273797,8.991288245,1,0,0
-0.933330558,18.4287912,1,0,1
0.637202697,12.96046001,1,6,1
-0.805679315,11.70966165,1,2,1
-0.341215584,12.14632881,1,5,1
0.91461144,9.496108317,0,0,1
-0.631212475,14.39558725,1,4,1
-0.142737161,12.74860217,1,1,1
-0.372836234,10.86574905,0,6,0
0.879166734,10.46814048,1,2,1
0.649713559,12.11343842,1,5,1
0.417758469,10.47806535,1,0,1
-0.563204548,11.81244146,0,0,0
0.591947562,10.05726695,1,4,1
0.777081291,9.779655052,1,5,1
0.19823735,12.71838529,0,4,0
0.787474111,12.97370016,0,1,1
-0.419054641,11.33595015,0,1,0
-0.000601354,10.54096811,1,2,1
-0.906639351,11.32068117,1,4,1
0.734568759,11.87799584,1,2,1
0.119463448,13.73237242,1,6,1
0.315960712,10.86477882,1,3,1
-0.912283907,10.96323963,0,4,0
-0.396939868,12.51912783,0,3,0
-0.887800948,17.01161717,0,2,0
-0.828606575,10.15388261,0,5,0
-0.570545101,12.11890988,1,5,1
0.150841696,13.51303372,0,1,0
-0.128826431,6.949698876,1,4,1
0.180749435,7.61710869,0,1,1
0.269002875,11.88703039,0,1,1
0.019293748,13.3685646,1,6,1
-0.504397935,13.53566224,1,3,1
-0.207711581,12.02686525,0,3,0
-0.882777493,10.12279175,0,6,0
-0.811038986,12.28663788,0,6,0
0.807832858,11.2772425,1,5,1
-0.141354944,13.27803905,0,6,0
-0.863318016,9.693575733,0,1,0
0.116697677,10.95464789,0,4,0
0.363866975,11.25137101,0,3,1
0.622069913,8.535608679,0,4,1
0.506141824,12.70469442,1,4,1
-0.761300233,15.25909914,0,3,0
-0.535324851,15.19191601,0,0,0
0.057712603,8.743657046,1,0,0
-0.973727665,10.04248603,1,1,0
-0.201567297,15.70538403,1,2,1
0.194658566,12.22048601,0,6,1
-0.43892423,8.254038541,1,0,0
0.796619932,9.725342361,1,4,1
0.190420041,11.28784452,1,5,1
-0.38896897,11.54006503,0,4,0
-0.122056418,14.53612632,0,6,0
0.2139382,12.97777502,0,6,1
0.294996454,9.510161388,1,2,1
0.481613584,12.93640404,1,3,1
-0.232901768,7.353019474,0,0,0
-0.126550743,10.13016432,1,4,1
-0.857850482,14.18632632,0,0,0
-0.92279566,12.17921288,1,3,1
-0.293348156,15.49763435,1,1,0
0.659274422,9.120489934,0,4,1
0.069888583,6.129775795,0,0,0
-0.747137484,13.92088643,0,4,0
0.48837256,7.298755312,1,6,1
-0.575796254,13.67871238,0,3,0
-0.876675364,12.01273415,1,0,0
0.648286189,8.167330823,1,5,1
